1674259200000,22666.00000000,22697.00000000,22628.83000000,22631.90000000,1098.73458000,1674259379999,24898764.70221400,22558,502.76604000,11394137.84522960,0
1674259380000,22634.24000000,22677.74000000,22612.54000000,22676.54000000,800.05711000,1674259559999,18110717.58612860,20915,392.38924000,8883795.78698560,0
1674259560000,22676.54000000,22792.86000000,22675.39000000,22701.90000000,3067.42177000,1674259739999,69703761.02366750,47949,1619.39675000,36801233.94111810,0
1674259740000,22701.90000000,22705.92000000,22424.69000000,22462.58000000,4129.49352000,1674259919999,93270438.56514330,57289,1862.83514000,42069266.62248540,0
1674259920000,22467.69000000,22556.59000000,22422.00000000,22523.87000000,2741.85064000,1674260099999,61664589.81039460,43691,1388.92117000,31239175.45283680,0
1674260100000,22523.87000000,22528.00000000,22471.45000000,22487.88000000,767.70922000,1674260279999,17272651.68572010,21303,372.53889000,8381636.91578740,0
1674260280000,22487.11000000,22582.94000000,22486.18000000,22565.00000000,636.40222000,1674260459999,14342732.64509310,20620,359.85649000,8110289.11187280,0
1674260460000,22565.00000000,22589.95000000,22536.00000000,22555.95000000,580.83720000,1674260639999,13104990.29408110,18301,284.30982000,6415138.25694100,0
1674260640000,22555.88000000,22588.00000000,22539.85000000,22586.52000000,414.59766000,1674260819999,9354842.29744090,14969,213.25484000,4812239.09127050,0
1674260820000,22585.60000000,22614.01000000,22572.28000000,22594.02000000,456.30996000,1674260999999,10310383.28509060,15589,268.15220000,6059139.06240410,0
1674261000000,22593.25000000,22630.00000000,22592.09000000,22624.44000000,464.12591000,1674261179999,10496250.08330160,16273,253.66768000,5736755.28165250,0
1674261180000,22623.93000000,22660.46000000,22621.59000000,22631.60000000,396.94158000,1674261359999,8986725.67760420,16318,203.42366000,4605676.44603990,0
1674261360000,22632.19000000,22633.08000000,22562.81000000,22617.58000000,760.02928000,1674261539999,17175999.58726900,18881,332.54382000,7515298.19673320,0
1674261540000,22617.57000000,22631.81000000,22597.72000000,22611.50000000,425.00827000,1674261719999,9610693.37772390,15672,206.31026000,4665433.06118220,0
1674261720000,22611.50000000,22636.05000000,22601.43000000,22624.05000000,439.91722000,1674261899999,9948775.82477610,16214,225.09334000,5090605.31170400,0
1674261900000,22622.70000000,22638.88000000,22602.14000000,22611.17000000,491.71441000,1674262079999,11126319.80344350,15589,230.05769000,5205714.00341280,0
1674262080000,22612.44000000,22620.00000000,22587.82000000,22604.48000000,580.06433000,1674262259999,13111459.31927830,17606,276.81788000,6257198.43878470,0
1674262260000,22604.48000000,22623.21000000,22597.51000000,22620.30000000,705.33771000,1674262439999,15946299.41446820,18315,340.56883000,7699891.05761300,0
1674262440000,22620.30000000,22622.13000000,22600.00000000,22606.33000000,736.91390000,1674262619999,16661434.57138150,17758,363.43407000,8217330.76447980,0
1674262620000,22605.37000000,22609.49000000,22573.74000000,22576.17000000,778.97731000,1674262799999,17595473.97153100,17175,380.62195000,8597841.24996700,0
1674262800000,22576.86000000,22618.78000000,22575.45000000,22608.80000000,637.50033000,1674262979999,14411872.46246610,16669,344.61823000,7790833.25517610,0
1674262980000,22607.87000000,22614.95000000,22591.54000000,22610.93000000,362.57105000,1674263159999,8195464.18179550,12351,181.38067000,4100075.13114480,0
1674263160000,22610.92000000,22618.48000000,22578.89000000,22585.04000000,583.14642000,1674263339999,13178342.69969140,15119,274.42020000,6201655.65334190,0
1674263340000,22585.04000000,22605.62000000,22564.03000000,22595.14000000,653.61883000,1674263519999,14760079.23847790,17039,343.95882000,7767660.61265690,0
1674263520000,22596.41000000,22602.06000000,22567.26000000,22568.74000000,548.59413000,1674263699999,12389789.63518570,13328,249.32177000,5631018.23680360,0
1674263700000,22568.25000000,22596.00000000,22567.67000000,22568.99000000,503.20201000,1674263879999,11364341.81758040,13427,254.59576000,5749874.77762000,0
1674263880000,22568.98000000,22591.38000000,22551.72000000,22584.41000000,842.94222000,1674264059999,19025721.62393630,17104,398.77539000,9000938.21093490,0
1674264060000,22584.48000000,22608.44000000,22583.87000000,22600.38000000,492.57362000,1674264239999,11130120.94806970,13366,284.19814000,6421875.34601130,0
1674264240000,22601.06000000,22611.42000000,22583.48000000,22609.11000000,328.93726000,1674264419999,7433799.19868230,11301,182.13405000,4116304.91089980,0
1674264420000,22609.11000000,22613.88000000,22574.00000000,22579.46000000,384.45687000,1674264599999,8686476.93081150,12221,178.56351000,4034574.88941740,0
1674264600000,22580.03000000,22608.59000000,22572.34000000,22593.82000000,450.68297000,1674264779999,10181227.74523410,13744,223.08199000,5039557.87243180,0
1674264780000,22594.18000000,22612.03000000,22590.25000000,22602.92000000,405.92807000,1674264959999,9175222.70298860,11936,201.26012000,4549100.63369710,0
1674264960000,22601.64000000,22604.70000000,22590.75000000,22600.57000000,299.12841000,1674265139999,6759785.55593260,9580,137.39914000,3105070.91999500,0
1674265140000,22599.77000000,22610.59000000,22598.17000000,22606.69000000,256.44771000,1674265319999,5797127.39378200,9441,132.69532000,2999680.26219740,0
1674265320000,22606.69000000,22610.34000000,22580.10000000,22580.24000000,377.13470000,1674265499999,8522281.74352590,10734,182.64293000,4127408.63783150,0
1674265500000,22581.21000000,22595.61000000,22574.83000000,22577.74000000,399.86555000,1674265679999,9031035.46229000,9763,210.09895000,4745180.55514680,0
1674265680000,22577.13000000,22581.97000000,22562.10000000,22564.08000000,522.82081000,1674265859999,11800466.36542470,11503,243.06418000,5486261.14118910,0
1674265860000,22563.64000000,22588.57000000,22563.12000000,22576.11000000,310.03274000,1674266039999,7000274.78852790,9480,151.66524000,3424377.38573220,0
1674266040000,22575.42000000,22584.44000000,22571.22000000,22574.11000000,299.60298000,1674266219999,6764595.79904440,8847,156.22933000,3527482.99352220,0
1674266220000,22574.11000000,22580.42000000,22560.31000000,22563.99000000,458.90502000,1674266399999,10357415.10590860,9959,186.50436000,4209412.47008640,0
1674266400000,22563.04000000,22597.41000000,22562.80000000,22593.13000000,470.77356000,1674266579999,10632208.06009300,11885,228.42016000,5158725.49460930,0
1674266580000,22593.32000000,22607.11000000,22590.04000000,22602.82000000,463.53064000,1674266759999,10475107.15204360,11316,227.49873000,5141271.45181320,0
1674266760000,22602.54000000,22618.08000000,22595.01000000,22611.44000000,448.20745000,1674266939999,10132980.32231160,10514,225.06262000,5088114.81900270,0
1674266940000,22610.59000000,22621.88000000,22600.40000000,22611.96000000,421.70710000,1674267119999,9535114.96654160,11033,214.69299000,4854470.38526200,0
1674267120000,22611.96000000,22614.55000000,22601.18000000,22607.71000000,240.91499000,1674267299999,5446602.17009980,8280,130.82352000,2957703.07535450,0
1674267300000,22607.23000000,22621.35000000,22602.63000000,22615.50000000,323.39480000,1674267479999,7312562.13313370,9150,166.75924000,3770875.00840640,0
1674267480000,22616.42000000,22621.20000000,22610.01000000,22616.93000000,324.85975000,1674267659999,7346637.95139540,9186,165.29278000,3738132.50314070,0
1674267660000,22616.93000000,22620.71000000,22600.32000000,22605.94000000,349.25250000,1674267839999,7897109.61676310,7730,160.48108000,3628642.17498490,0
1674267840000,22605.56000000,22622.74000000,22603.72000000,22618.83000000,347.02055000,1674268019999,7848035.96131960,9408,196.17616000,4436671.89491860,0
1674268020000,22618.55000000,22623.21000000,22612.59000000,22621.26000000,255.66136000,1674268199999,5782549.95920270,7577,142.14806000,3215177.52906040,0
1674268200000,22621.79000000,22622.79000000,22609.94000000,22614.70000000,363.48868000,1674268379999,8220955.14224650,8970,177.44880000,4013381.74856230,0
1674268380000,22614.70000000,22615.07000000,22585.78000000,22586.06000000,463.98230000,1674268559999,10485099.63154900,10820,186.57563000,4216195.43038690,0
1674268560000,22587.61000000,22604.74000000,22585.52000000,22596.46000000,339.65824000,1674268739999,7675604.68178500,8697,200.86005000,4538997.45279580,0
1674268740000,22596.44000000,22599.46000000,22568.91000000,22570.20000000,438.25430000,1674268919999,9896279.06185570,10600,207.31640000,4681587.46921400,0
1674268920000,22569.37000000,22596.99000000,22564.61000000,22591.75000000,465.43175000,1674269099999,10511087.12154870,11667,256.79873000,5799876.47778840,0
1674269100000,22592.76000000,22594.86000000,22565.43000000,22574.64000000,462.98019000,1674269279999,10453506.27569100,11853,233.20631000,5265439.73178590,0
1674269280000,22574.64000000,22576.16000000,22508.33000000,22532.31000000,1411.71001000,1674269459999,31818260.54604010,25643,675.90746000,15233486.41908010,0
1674269460000,22532.84000000,22566.40000000,22532.13000000,22537.69000000,684.18684000,1674269639999,15430596.72148340,15582,310.16394000,6995238.50247730,0
1674269640000,22536.62000000,22565.30000000,22534.14000000,22559.05000000,395.10451000,1674269819999,8909552.05610120,11776,243.09942000,5481874.69662370,0
1674269820000,22559.35000000,22562.27000000,22532.78000000,22551.05000000,462.96476000,1674269999999,10438523.09541540,11681,247.29576000,5575656.67546450,0
1674270000000,22551.05000000,22564.97000000,22547.34000000,22549.54000000,348.43064000,1674270179999,7859170.91243690,10557,164.27691000,3705448.22654950,0
1674270180000,22550.02000000,22554.37000000,22523.72000000,22553.78000000,373.78139000,1674270359999,8425353.21521920,11631,182.56855000,4115266.28300460,0
1674270360000,22553.18000000,22565.33000000,22543.94000000,22546.24000000,408.62051000,1674270539999,9217388.24663230,10283,177.14342000,3995856.61206330,0
1674270540000,22546.74000000,22552.80000000,22523.72000000,22525.78000000,432.15314000,1674270719999,9737740.80688830,12514,219.67753000,4950199.24649490,0
1674270720000,22525.01000000,22530.05000000,22492.68000000,22511.82000000,808.46530000,1674270899999,18200429.29152430,16907,374.18608000,8423998.95920130,0
1674270900000,22512.74000000,22558.00000000,22511.12000000,22542.52000000,849.66557000,1674271079999,19149205.13911490,17674,472.82045000,10656014.97751520,0
1674271080000,22543.37000000,22544.99000000,22524.63000000,22544.09000000,365.92935000,1674271259999,8245907.50440560,10542,194.11402000,4374236.29656340,0
1674271260000,22544.78000000,22558.43000000,22537.81000000,22557.57000000,426.07985000,1674271439999,9607734.10736930,11606,216.60580000,4884399.59527600,0
1674271440000,22557.57000000,22570.38000000,22552.15000000,22557.66000000,489.87340000,1674271619999,11051726.42701610,11970,255.67086000,5768060.60553470,0
